Unnamed: 0,job_link,job_skills,Cluster
828,https://www.linkedin.com/jobs/view/automotive-technician-at-monro-inc-3683986118,"Automotive Technician, Diagnose, Repair, Maintenance, Brakes, Suspension, Tire installation, Scheduled maintenance, Automotive repairs, Automotive tools, Vehicle inspections, Test drive guest vehicles, General Service Technicians, High school or GED equivalent, 2+ years of automotive technician experience, Valid Driver License, Automotive Technician State Inspector’s license, ASE automotive certification, Automotive technical school certificate/degree, Health Insurance, Dental Insurance, 401K Retirement Plan with Company Match, Paid vacation, Paid Holidays, Employee Discounts, Career Development, Leadership skills, Coursework, Monro University",5
829,https://www.linkedin.com/jobs/view/cyber-security-analyst-at-kforce-inc-3795101916,"Security and Risk Management, Asset Security, Security Architecture and Engineering, Communications and Network Security, Identify and Access Management, Security Assessment and Testing, Security Operations, Software Development Security, Business Administration, Information Systems, Information Technology, Information Technology Security, Computer Science, Management Information Systems, Information Security, ASP+ CE, CCNPSecurity, CISA, GCIH, CISSP, Medical/dental/vision insurance, HSA, FSA, 401(k), Life disability & ADD insurance, Paid time off, Sick leave",5
830,https://www.linkedin.com/jobs/view/experienced-automotive-technician-at-the-learning-experience-3790717288,"Automotive Technician, Mechanical Skills, Electrical Systems, ProblemSolving Abilities, Vehicle Services and Repairs, Excellence, Integrity, Precision, Extreme Care, Paid Vacations, Paid Holidays, 401(k) with company match, Health Insurance, Vision Insurance, Dental Insurance, Paid Uniforms, Career Development, ASE Certification reimbursement, State Licensing reimbursements, Diagnostics, Repairs, Inspections, Preventive Maintenance, Records and Reports, Leadership, Shop Equipment, Safety Procedures, OSHA Requirements, Training, Valid Driver's License, Reliable Transportation, Standing, Walking, Bending, Kneeling, Stooping, Crouching, Crawling, Driving, Climbing, Lifting, Moving, Close Vision, Distance Vision, Color Vision, Peripheral Vision, Depth Perception, Ability to adjust focus",5
831,https://www.linkedin.com/jobs/view/urology-physician-%24190-hourly-at-doccafe-3662018044,"Physician, Urology, Healthcare, Job Search, Email Alerts, Professional Profile, CV, Credentials, Medical Information, Confidentiality, Career Matching",5
832,https://www.linkedin.com/jobs/view/commercial-moving-salesperson-at-alchemy-global-talent-solutions-3762535516,"Sales, Communication, Networking, Customer Acquisition, Client Management, Revenue Reporting, Sales Target Achievement, Leadership, Business Management",4
833,https://uk.linkedin.com/jobs/view/service-advisor-at-perfect-placement-uk-3790809954,"Service Advisor, Upselling, Customer Service, Motor Dealership Database Software, Communication, Job Cards, Customer Records, Invoices, Service Work, Repair Work, Vehicle Records, Estimated Costs, Timescales, AdHoc Duties",3
834,https://www.linkedin.com/jobs/view/full-time-physician-ob-gyn-at-la-cl%C3%ADnica-de-la-raza-3684760615,"Primary Care, Obstetrics, Gynecology, OB/GYN, Medicine, Electronic Health Records (EHR), Epic, Clinical Documentation, Patient Care, Patient Experience, Cultural Competence, Interpersonal Skills, Communication Skills, Teamwork, ProblemSolving, DecisionMaking, Time Management, EvidenceBased Practice, Bilingualism (English and Spanish), Medical Degree (MD/DO), Residency in Primary Care or OB/GYN, Board Certification in Obstetrics & Gynecology (or eligibility), Valid California License, DEA Registration",1
835,https://www.linkedin.com/jobs/view/medical-office-receptionist-intermediate-kyle-seale-pkwy-at-ut-health-san-antonio-3783809995,"Medical Office Receptionist, Front Office Duties, Patient Registration, Insurance Coordination, Patient Communication, Appointment Scheduling, Patient FollowUp, Patient Care, High School Diploma or GED, 2 Years of Experience",5
836,https://ca.linkedin.com/jobs/view/senior-highway-design-engineer-lead-at-exp-3737679641,"Highway Design, MTO (Ministry of Transport) RAQS, OpenRoads, Microstation, AutoCAD, Civil 3D, InRoads, ProjectWise, Word, Excel, MS Project, CPS, HiCo, MTO and Metrolinx standards, Cost estimating, Quantity preparation, Specification writing, Communication skills, Multitasking, Project management, P3, DesignBuild, Infrastructure OntarioMetrolinx projects",1
837,https://www.linkedin.com/jobs/view/senior-accountant-at-jobot-3800208177,"Accounting, Finance, Financial Statements, GAAP, General Ledger, Bank Reconciliations, MonthEndClose, Crossfunctional Teams, DecisionMaking, Process Improvements, YearEnd Audit, Tax Preparation, Mentoring, Training, Microsoft Excel, Accounting Software",5
838,https://www.linkedin.com/jobs/view/bartender-ft-waterfront-restaurant-at-schulte-hospitality-group-3799102778,"Bartending, Customer service, Hygiene and sanitation, Alcohol serving practices and standards, Verbal communication, Team player, High school education, Three years of bartending experience, Bartending certification, Alcohol awareness certification",3
839,https://www.linkedin.com/jobs/view/business-analyst-4-lansing-mi-12%2B-months-contract-at-spanco-solutions-3801582777,"SQL Server, Power BI, Business Requirements Gathering, Risk Assessment, Project Management Methodology (PMM), Systems Engineering Methodology (SEM), Test data, Test results, Defect tracking, Problem resolution, RFCs, IT strategic direction/plan, Communication plan, Audit investigation, Security reviews, Disaster recovery planning, Technical leadership, System analysis, System design, System testing, Data communications, Data processing, Application development environments, Objectoriented application design, .Net application development tools, Clientserver environments, ADA compliance, Programming procedures, Oral and written reports, Presentations, Graphs, Charts, Interviews, Systems users, Records, Reports, Correspondence, Technical terminology, Microsoft Dynamics365, Microsoft Power BI, Microsoft DevOps, Microsoft Office products, Application security, Systems development methodology, Bachelor's degree in computer science data processing computer information systems data communication networking systems analysis computer programming information assurance IT project management or mathematics",5
840,https://www.linkedin.com/jobs/view/corporate-reference-librarian-at-hdr-3768654517,"Technical Standards, Coding, Referencing, Archiving, Budgeting, Resource Management, Research, Taxonomy, Library Management, Cataloging, Indexing, Information Organization, Literature Searching, Analytics, Collaboration, Bibliographic, Reporting, Writing, SharePoint, Microsoft Office, Budgeting, Strong stakeholder management, Analytical skills, Research capabilities, Experience in a scientific technical or engineering library, Ability to work independently and meet deadlines, Excellent writing and people skills, Proficient with Microsoft Office Suite, Bachelor's degree in Library and Information Science, Master's degree in Library and Information Science (Preferred), 5 years of experience in a scientific technical or engineering library (Preferred), 10 years of experience in a scientific technical or engineering library (Preferred), Experience in the Architectural / Engineering / Construction (AEC) industry (Preferred), Working knowledge of external reference standards such as ASTM IEEE ASCE etc. (Preferred), Working knowledge of reference standards delivery subscription platforms such as IHS Markit / S&P Global / Accuris engineering workbench MADCAD Techstreet etc. (Preferred)",5
841,https://www.linkedin.com/jobs/view/accountant-at-pacer-staffing-llc-3699617673,"Accounting, Journal entries, Microsoft Excel, 10key operations, Manufacturing, Financial statements, Financial analysis, Internal reporting, Data analysis, Balance sheet analysis, Cost accounting, Monthend closing",5
842,https://www.linkedin.com/jobs/view/restaurant-manager-at-goodwin-recruiting-3755184329,"Restaurant Management, Coaching, Customer Service, Food and Labor Cost Control, FullService Casual Dining Concept, Team Building, Talent Development, Leadership, Problem Solving, Communication, Attention to Detail, Organization, Time Management, Conflict Resolution, Software (POS Systems)",4
843,https://www.linkedin.com/jobs/view/restaurant-kitchen-manager-at-o-charley-s-3800473160,"Restaurant Kitchen Management, Kitchen Operations, Customer Service, Hiring and Training, Inventory Control, Food Preparation, Health and Safety Standards, Team Leadership, Problem Solving, Communication, Time Management, Flexible, Passionate, Driven",4
844,https://www.linkedin.com/jobs/view/accounting-assistant-at-overthrow-hospitality-3798145323,"Hospitality bookkeeping, Microsoft Excel, QuickBooks, Accounting Payable, Accounts Receivable, Spreadsheets, Proprietary software, Cash management, Data entry, Invoicing, Financial records, P&L Experience, Multitasking, Pressure handling",5
845,https://www.linkedin.com/jobs/view/staff-accountant-at-ls-tractor-usa-3785591560,"Accounting, SAP, Microsoft Office, Excel, Financial Audit, Tax Filing, Inventory Management, Asset Management, Verbal and Written Communication, Korean Language, Decision Making, FourYear Degree in Accounting or Finance, Two Years of Accounting Experience, Strong Computer Skills, Excellent Communication Skills, Korean Language Fluency, Ability to Work in a FastPaced Environment",5
846,https://www.linkedin.com/jobs/view/research-scientist-i-ii-iii-or-senior-at-mississippi-state-university-3748647732,"Bioinformatics, Data science programming, Python, R, Unix command line, Computational workflows, Statistics, DNA sequence analysis, Molecular biology, Environmental DNA (eDNA) metabarcoding, Data standards, Invasive species detection, Environmental or marine science, Microbiology, Systems biology, Genomics",5
847,https://www.linkedin.com/jobs/view/senior-software-engineer-back-end-java-at-jobs-for-humanity-3805272328,"Java, Python, SQL, Node, Go, Scala, Open source, AWS, GCP, Azure, Agile",5
848,https://www.linkedin.com/jobs/view/first-year-tax-professional-at-h-r-block-3672590456,"Communication, Tax preparation, Sales, Marketing, Customer service, Retail experience, Fastpaced environment, Teamwork, Collaboration, Tax expertise, H&R Block Income Tax Course, High school diploma, Continuing education requirement, IRS compliance, Medical coverage, 401k Retirement Savings Plan, Employee Stock Purchase Plan, Tax preparation benefit, Flexible work options, Remote work options, Equal opportunity employer, Diversity and inclusion",4
